"","case","id","sex","deg","yrdeg","field","startyr","year","rank","admin","salary"
"16842",16842,1503,"F","Other",72,"Arts",84,89,"Full",0,4392.537
"16843",16843,1503,"F","Other",72,"Arts",84,90,"Full",0,4598
"16844",16844,1503,"F","Other",72,"Arts",84,91,"Full",0,4881
"16845",16845,1503,"F","Other",72,"Arts",84,92,"Full",0,4880.556
"16846",16846,1503,"F","Other",72,"Arts",84,93,"Full",0,5022.222
"16847",16847,1503,"F","Other",72,"Arts",84,94,"Full",0,5021.973
"16848",16848,1503,"F","Other",72,"Arts",84,95,"Full",0,9420
"16849",16849,1504,"F","Other",89,"Arts",93,93,"Assist",0,3564
"16850",16850,1504,"F","Other",89,"Arts",93,94,"Assist",0,3564
"16851",16851,1504,"F","Other",89,"Arts",93,95,"Assist",0,3667
"16852",16852,1505,"M","Other",60,"Other",68,76,"Full",0,2650
"16853",16853,1505,"M","Other",60,"Other",68,77,"Full",0,2938
"16854",16854,1505,"M","Other",60,"Other",68,78,"Full",0,3129
"16855",16855,1505,"M","Other",60,"Other",68,79,"Full",0,3455
"16856",16856,1505,"M","Other",60,"Other",68,80,"Full",0,3696
"16857",16857,1505,"M","Other",60,"Other",68,81,"Full",0,4000
"16858",16858,1505,"M","Other",60,"Other",68,82,"Full",0,4174
"16859",16859,1505,"M","Other",60,"Other",68,83,"Full",0,4404
"16860",16860,1505,"M","Other",60,"Other",68,84,"Full",0,4841
"16861",16861,1505,"M","Other",60,"Other",68,85,"Full",0,4841
"16862",16862,1505,"M","Other",60,"Other",68,86,"Full",0,5278
"16863",16863,1505,"M","Other",60,"Other",68,87,"Full",0,5543
"16864",16864,1505,"M","Other",60,"Other",68,88,"Full",0,5623
"16865",16865,1505,"M","Other",60,"Other",68,89,"Full",0,6103
"16866",16866,1505,"M","Other",60,"Other",68,90,"Full",0,6668
"16867",16867,1505,"M","Other",60,"Other",68,91,"Full",0,7078
"16868",16868,1505,"M","Other",60,"Other",68,92,"Full",0,7388
"16869",16869,1505,"M","Other",60,"Other",68,93,"Full",0,7602
"16870",16870,1505,"M","Other",60,"Other",68,94,"Full",0,7602
"16871",16871,1505,"M","Other",60,"Other",68,95,"Full",0,7823
"16872",16872,1506,"F","Other",82,"Other",86,86,"Assist",0,3022
"16873",16873,1506,"F","Other",82,"Other",86,87,"Assist",0,3174
"16874",16874,1506,"F","Other",82,"Other",86,88,"Assist",0,3458
"16875",16875,1506,"F","Other",82,"Other",86,89,"Assist",0,3975
"16876",16876,1506,"F","Other",82,"Other",86,90,"Assist",0,4220
"16877",16877,1506,"F","Other",82,"Other",86,91,"Assoc",0,4610
"16878",16878,1506,"F","Other",82,"Other",86,92,"Assoc",0,4812
"16879",16879,1506,"F","Other",82,"Other",86,93,"Assoc",0,4951
"16880",16880,1506,"F","Other",82,"Other",86,94,"Assoc",0,4951
"16881",16881,1506,"F","Other",82,"Other",86,95,"Assoc",0,5242
"16882",16882,1507,"M","Other",49,"Arts",57,76,"Full",0,3199
"16883",16883,1507,"M","Other",49,"Arts",57,77,"Full",0,3481
"16884",16884,1507,"M","Other",49,"Arts",57,78,"Full",0,3624
"16885",16885,1507,"M","Other",49,"Arts",57,79,"Full",0,4009
"16886",16886,1507,"M","Other",49,"Arts",57,80,"Full",0,4331
"16887",16887,1507,"M","Other",49,"Arts",57,81,"Full",0,4817
"16888",16888,1507,"M","Other",49,"Arts",57,83,"Full",0,5305
"16889",16889,1507,"M","Other",49,"Arts",57,84,"Full",0,5585
"16890",16890,1507,"M","Other",49,"Arts",57,85,"Full",0,5585
"16891",16891,1507,"M","Other",49,"Arts",57,86,"Full",0,5751
"16892",16892,1507,"M","Other",49,"Arts",57,87,"Full",0,6039
"16893",16893,1507,"M","Other",49,"Arts",57,88,"Full",0,6126
"16894",16894,1507,"M","Other",49,"Arts",57,89,"Full",0,6555
"16895",16895,1507,"M","Other",49,"Arts",57,90,"Full",0,6668
"16896",16896,1507,"M","Other",49,"Arts",57,91,"Full",0,6781
"16897",16897,1507,"M","Other",49,"Arts",57,92,"Full",0,7078
"16898",16898,1507,"M","Other",49,"Arts",57,93,"Full",0,7078
"16899",16899,1507,"M","Other",49,"Arts",57,94,"Full",0,7078
"16900",16900,1507,"M","Other",49,"Arts",57,95,"Full",0,7283
"16901",16901,1508,"M","Other",73,"Arts",76,76,"Assist",0,1384
"16902",16902,1508,"M","Other",73,"Arts",76,77,"Assist",0,1572
"16903",16903,1508,"M","Other",73,"Arts",76,78,"Assist",0,1680
"16904",16904,1508,"M","Other",73,"Arts",76,79,"Assist",0,1919
"16905",16905,1508,"M","Other",73,"Arts",76,80,"Assoc",0,2121
"16906",16906,1508,"M","Other",73,"Arts",76,81,"Assoc",0,2379.104
"16907",16907,1508,"M","Other",73,"Arts",76,82,"Assoc",0,2567
"16908",16908,1508,"M","Other",73,"Arts",76,83,"Full",0,3037
"16909",16909,1508,"M","Other",73,"Arts",76,84,"Full",0,3290
"16910",16910,1508,"M","Other",73,"Arts",76,85,"Full",0,3290
"16911",16911,1508,"M","Other",73,"Arts",76,86,"Full",0,5056
"16912",16912,1508,"M","Other",73,"Arts",76,87,"Full",0,5310
"16913",16913,1508,"M","Other",73,"Arts",76,88,"Full",0,6304
"16914",16914,1508,"M","Other",73,"Arts",76,89,"Full",0,6370
"16915",16915,1508,"M","Other",73,"Arts",76,90,"Full",0,6540.299
"16916",16916,1508,"M","Other",73,"Arts",76,91,"Full",0,8896
"16917",16917,1508,"M","Other",73,"Arts",76,92,"Full",0,8896
"16918",16918,1508,"M","Other",73,"Arts",76,93,"Full",0,8896
"16919",16919,1508,"M","Other",73,"Arts",76,94,"Full",0,8896
"16920",16920,1508,"M","Other",73,"Arts",76,95,"Full",0,8896
"16921",16921,1509,"M","Other",62,"Arts",65,76,"Assoc",0,1743
"16922",16922,1509,"M","Other",62,"Arts",65,77,"Assoc",0,1904
"16923",16923,1509,"M","Other",62,"Arts",65,78,"Assoc",0,1942
"16924",16924,1509,"M","Other",62,"Arts",65,79,"Assoc",0,2161
"16925",16925,1509,"M","Other",62,"Arts",65,80,"Assoc",0,2333
"16926",16926,1509,"M","Other",62,"Arts",65,81,"Assoc",0,2567
"16927",16927,1509,"M","Other",62,"Arts",65,82,"Assoc",0,2567
"16928",16928,1509,"M","Other",62,"Arts",65,83,"Assoc",0,2708
"16929",16929,1509,"M","Other",62,"Arts",65,84,"Assoc",0,2851
"16930",16930,1509,"M","Other",62,"Arts",65,85,"Assoc",0,2851
"16931",16931,1509,"M","Other",62,"Arts",65,86,"Assoc",0,2937
"16932",16932,1509,"M","Other",62,"Arts",65,87,"Assoc",0,3085
"16933",16933,1509,"M","Other",62,"Arts",65,88,"Assoc",0,3266
"16934",16934,1509,"M","Other",62,"Arts",65,89,"Assoc",0,3596
"16935",16935,1509,"M","Other",62,"Arts",65,90,"Assoc",0,3658
"16936",16936,1509,"M","Other",62,"Arts",65,91,"Assoc",0,3828
"16937",16937,1509,"M","Other",62,"Arts",65,92,"Assoc",0,3939
"16938",16938,1509,"M","Other",62,"Arts",65,93,"Assoc",0,3996
"16939",16939,1509,"M","Other",62,"Arts",65,94,"Assoc",0,3996
"16940",16940,1509,"M","Other",62,"Arts",65,95,"Assoc",0,4112
"16941",16941,1510,"F","Other",90,"Other",95,95,"Assist",0,4292
"16942",16942,1511,"M","Other",61,"Prof",76,76,"Full",1,3417
"16943",16943,1511,"M","Other",61,"Prof",76,77,"Full",1,3625
"16944",16944,1511,"M","Other",61,"Prof",76,78,"Full",1,3809
"16945",16945,1511,"M","Other",61,"Prof",76,79,"Full",1,4199
"16946",16946,1511,"M","Other",61,"Prof",76,80,"Full",1,4493
"16947",16947,1511,"M","Other",61,"Prof",76,82,"Full",1,4950
"16948",16948,1511,"M","Other",61,"Prof",76,83,"Full",1,5296
"16949",16949,1511,"M","Other",61,"Prof",76,84,"Full",1,5656
"16950",16950,1511,"M","Other",61,"Prof",76,85,"Full",1,5656
"16951",16951,1511,"M","Other",61,"Prof",76,86,"Full",1,6258
"16952",16952,1511,"M","Other",61,"Prof",76,87,"Full",1,6258
"16953",16953,1511,"M","Other",61,"Prof",76,88,"Full",0,6761
"16954",16954,1511,"M","Other",61,"Prof",76,89,"Full",1,7376
"16955",16955,1511,"M","Other",61,"Prof",76,90,"Full",1,7692
"16956",16956,1511,"M","Other",61,"Prof",76,91,"Full",1,8165
"16957",16957,1511,"M","Other",61,"Prof",76,92,"Full",1,8523
"16958",16958,1511,"M","Other",61,"Prof",76,93,"Full",1,8770
"16959",16959,1511,"M","Other",61,"Prof",76,94,"Full",0,8770
"16960",16960,1511,"M","Other",61,"Prof",76,95,"Full",0,9120
"16961",16961,1512,"M","Other",89,"Other",94,94,"Assist",0,4353
"16962",16962,1512,"M","Other",89,"Other",94,95,"Assist",0,4480
"16963",16963,1513,"M","Other",74,"Other",74,76,"Assist",0,1502
"16964",16964,1513,"M","Other",74,"Other",74,77,"Assist",0,1608
"16965",16965,1513,"M","Other",74,"Other",74,78,"Assist",0,1717
"16966",16966,1513,"M","Other",74,"Other",74,79,"Assist",0,1959
"16967",16967,1513,"M","Other",74,"Other",74,81,"Assist",0,2194
"16968",16968,1513,"M","Other",74,"Other",74,82,"Assist",0,2258
"16969",16969,1513,"M","Other",74,"Other",74,83,"Assoc",0,2451
"16970",16970,1513,"M","Other",74,"Other",74,84,"Assoc",0,2694
"16971",16971,1513,"M","Other",74,"Other",74,85,"Assoc",0,2694
"16972",16972,1513,"M","Other",74,"Other",74,86,"Assoc",0,2774
"16973",16973,1513,"M","Other",74,"Other",74,87,"Assoc",0,2913
"16974",16974,1513,"M","Other",74,"Other",74,88,"Assoc",0,3266
"16975",16975,1513,"M","Other",74,"Other",74,89,"Assoc",0,3596
"16976",16976,1513,"M","Other",74,"Other",74,90,"Assoc",0,3658
"16977",16977,1513,"M","Other",74,"Other",74,91,"Assoc",0,3828
"16978",16978,1513,"M","Other",74,"Other",74,92,"Assoc",0,3996
"16979",16979,1513,"M","Other",74,"Other",74,93,"Assoc",0,4053
"16980",16980,1513,"M","Other",74,"Other",74,94,"Assoc",0,4053
"16981",16981,1513,"M","Other",74,"Other",74,95,"Assoc",0,4292
"16982",16982,1514,"F","Other",89,"Other",93,93,"Assist",0,4544
"16983",16983,1514,"F","Other",89,"Other",93,94,"Assist",0,4544
"16984",16984,1514,"F","Other",89,"Other",93,95,"Assist",0,4676
"16985",16985,1516,"M","Other",87,"Other",89,89,"Assist",0,3696
"16986",16986,1516,"M","Other",87,"Other",89,90,"Assist",0,3924
"16987",16987,1516,"M","Other",87,"Other",89,91,"Assist",0,4165
"16988",16988,1516,"M","Other",87,"Other",89,92,"Assoc",0,4474
"16989",16989,1516,"M","Other",87,"Other",89,93,"Assoc",0,4737
"16990",16990,1516,"M","Other",87,"Other",89,94,"Assoc",0,4737
"16991",16991,1516,"M","Other",87,"Other",89,95,"Assoc",0,4945
"16992",16992,1517,"M","Other",61,"Arts",62,76,"Assoc",0,1623
"16993",16993,1517,"M","Other",61,"Arts",62,77,"Assoc",0,1744.776
"16994",16994,1517,"M","Other",61,"Arts",62,78,"Assoc",0,1791
"16995",16995,1517,"M","Other",61,"Arts",62,79,"Assoc",0,1919
"16996",16996,1517,"M","Other",61,"Arts",62,80,"Assoc",0,2079
"16997",16997,1517,"M","Other",61,"Arts",62,81,"Assoc",0,2163
"16998",16998,1517,"M","Other",61,"Arts",62,82,"Assoc",0,2258
"16999",16999,1517,"M","Other",61,"Arts",62,83,"Assoc",0,2633
"17000",17000,1517,"M","Other",61,"Arts",62,84,"Assoc",0,2851
"17001",17001,1517,"M","Other",61,"Arts",62,85,"Assoc",0,2851
"17002",17002,1517,"M","Other",61,"Arts",62,86,"Assoc",0,2937
"17003",17003,1517,"M","Other",61,"Arts",62,87,"Assoc",0,3085
"17004",17004,1517,"M","Other",61,"Arts",62,88,"Assoc",0,3266
"17005",17005,1517,"M","Other",61,"Arts",62,89,"Full",0,4269
"17006",17006,1517,"M","Other",61,"Arts",62,90,"Full",0,4343
"17007",17007,1517,"M","Other",61,"Arts",62,91,"Full",0,4610
"17008",17008,1517,"M","Other",61,"Arts",62,92,"Full",0,4676
"17009",17009,1517,"M","Other",61,"Arts",62,93,"Full",0,4743
"17010",17010,1517,"M","Other",61,"Arts",62,94,"Full",0,4743
"17011",17011,1517,"M","Other",61,"Arts",62,95,"Full",0,4951
"17012",17012,1518,"F","Other",77,"Arts",88,88,"Assoc",0,3768
"17013",17013,1518,"F","Other",77,"Arts",88,89,"Assoc",0,3808
"17014",17014,1518,"F","Other",77,"Arts",88,90,"Assoc",0,4101
"17015",17015,1518,"F","Other",77,"Arts",88,91,"Assoc",0,4353
"17016",17016,1518,"F","Other",77,"Arts",88,92,"Full",0,4676
"17017",17017,1518,"F","Other",77,"Arts",88,93,"Full",0,4881
"17018",17018,1518,"F","Other",77,"Arts",88,94,"Full",0,4881
"17019",17019,1518,"F","Other",77,"Arts",88,95,"Full",0,5318
"17020",17020,1519,"M","Other",67,"Arts",71,76,"Assist",0,1563
"17021",17021,1519,"M","Other",67,"Arts",71,77,"Assoc",0,1828
"17022",17022,1519,"M","Other",67,"Arts",71,78,"Assoc",0,1942
"17023",17023,1519,"M","Other",67,"Arts",71,80,"Assoc",0,2247
"17024",17024,1519,"M","Other",67,"Arts",71,81,"Assoc",0,2425
"17025",17025,1519,"M","Other",67,"Arts",71,82,"Assoc",0,3182
"17026",17026,1519,"M","Other",67,"Arts",71,83,"Assoc",0,3356.471
"17027",17027,1519,"M","Other",67,"Arts",71,84,"Assoc",0,3534
"17028",17028,1519,"M","Other",67,"Arts",71,85,"Assoc",0,4018
"17029",17029,1519,"M","Other",67,"Arts",71,86,"Assoc",0,4139
"17030",17030,1519,"M","Other",67,"Arts",71,87,"Full",0,4473
"17031",17031,1519,"M","Other",67,"Arts",71,88,"Full",0,4538
"17032",17032,1519,"M","Other",67,"Arts",71,89,"Full",0,4855
"17033",17033,1519,"M","Other",67,"Arts",71,90,"Full",0,5082
"17034",17034,1519,"M","Other",67,"Arts",71,91,"Full",0,5318
"17035",17035,1519,"M","Other",67,"Arts",71,92,"Full",0,5318
"17036",17036,1519,"M","Other",67,"Arts",71,93,"Full",0,5472
"17037",17037,1519,"M","Other",67,"Arts",71,94,"Full",0,5472
"17038",17038,1519,"M","Other",67,"Arts",71,95,"Full",0,5712
"17039",17039,1520,"M","Other",64,"Arts",62,76,"Assoc",0,1652
"17040",17040,1520,"M","Other",64,"Arts",62,77,"Assoc",0,1754
"17041",17041,1520,"M","Other",64,"Arts",62,78,"Assoc",0,1828
"17042",17042,1520,"M","Other",64,"Arts",62,79,"Assoc",0,2039
"17043",17043,1520,"M","Other",64,"Arts",62,80,"Assoc",0,2121
"17044",17044,1520,"M","Other",64,"Arts",62,81,"Assoc",0,2194
"17045",17045,1520,"M","Other",64,"Arts",62,82,"Assoc",0,2258
"17046",17046,1520,"M","Other",64,"Arts",62,83,"Assoc",0,2512.121
"17047",17047,1520,"M","Other",64,"Arts",62,84,"Assoc",0,2732
"17048",17048,1520,"M","Other",64,"Arts",62,85,"Assoc",0,2732
"17049",17049,1520,"M","Other",64,"Arts",62,86,"Assoc",0,3022
"17050",17050,1520,"M","Other",64,"Arts",62,87,"Assoc",0,3174
"17051",17051,1520,"M","Other",64,"Arts",62,88,"Assoc",0,3266
"17052",17052,1520,"M","Other",64,"Arts",62,89,"Assoc",0,3596
"17053",17053,1520,"M","Other",64,"Arts",62,90,"Assoc",0,3711
"17054",17054,1520,"M","Other",64,"Arts",62,91,"Assoc",0,3828
"17055",17055,1520,"M","Other",64,"Arts",62,92,"Assoc",0,3996
"17056",17056,1520,"M","Other",64,"Arts",62,93,"Assoc",0,3996
"17057",17057,1520,"M","Other",64,"Arts",62,94,"Assoc",0,3996
"17058",17058,1520,"M","Other",64,"Arts",62,95,"Assoc",0,4231
"17059",17059,1521,"F","Other",81,"Arts",87,87,"Full",1,4347
"17060",17060,1521,"F","Other",81,"Arts",87,88,"Full",0,4410
"17061",17061,1521,"F","Other",81,"Arts",87,89,"Full",0,4855
"17062",17062,1521,"F","Other",81,"Arts",87,90,"Full",1,5229
"17063",17063,1521,"F","Other",81,"Arts",87,91,"Full",1,5712
"17064",17064,1521,"F","Other",81,"Arts",87,92,"Full",1,6135
"17065",17065,1521,"F","Other",81,"Arts",87,93,"Full",1,6313
"17066",17066,1521,"F","Other",81,"Arts",87,94,"Full",1,6313
"17067",17067,1521,"F","Other",81,"Arts",87,95,"Full",1,6496
"17068",17068,1522,"M","Other",61,"Arts",67,76,"Assoc",0,1839
"17069",17069,1522,"M","Other",61,"Arts",67,77,"Full",0,2216
"17070",17070,1522,"M","Other",61,"Arts",67,78,"Full",0,2378
"17071",17071,1522,"M","Other",61,"Arts",67,79,"Full",0,2627
"17072",17072,1522,"M","Other",61,"Arts",67,80,"Full",0,2824
"17073",17073,1522,"M","Other",61,"Arts",67,81,"Full",0,3048
"17074",17074,1522,"M","Other",61,"Arts",67,82,"Full",0,3048
"17075",17075,1522,"M","Other",61,"Arts",67,83,"Full",0,3216
"17076",17076,1522,"M","Other",61,"Arts",67,84,"Full",0,3386
"17077",17077,1522,"M","Other",61,"Arts",67,85,"Full",0,3386
"17078",17078,1522,"M","Other",61,"Arts",67,86,"Full",0,3487
"17079",17079,1522,"M","Other",61,"Arts",67,87,"Full",0,3662
"17080",17080,1522,"M","Other",61,"Arts",67,88,"Full",0,3877
"17081",17081,1522,"M","Other",61,"Arts",67,89,"Full",0,4269
"17082",17082,1522,"M","Other",61,"Arts",67,90,"Full",0,4343
"17083",17083,1522,"M","Other",61,"Arts",67,91,"Full",0,4812
"17084",17084,1522,"M","Other",61,"Arts",67,92,"Full",0,4881
"17085",17085,1522,"M","Other",61,"Arts",67,93,"Full",0,5022
"17086",17086,1522,"M","Other",61,"Arts",67,94,"Full",0,5022
"17087",17087,1522,"M","Other",61,"Arts",67,95,"Full",0,5168
"17088",17088,1524,"F","Other",74,"Arts",89,89,"Assist",0,3348
"17089",17089,1524,"F","Other",74,"Arts",89,90,"Assist",0,3406
"17090",17090,1524,"F","Other",74,"Arts",89,91,"Assist",0,3774
"17091",17091,1524,"F","Other",74,"Arts",89,92,"Assoc",0,3996
"17092",17092,1524,"F","Other",74,"Arts",89,93,"Assoc",0,4231
"17093",17093,1524,"F","Other",74,"Arts",89,94,"Assoc",0,4231
"17094",17094,1524,"F","Other",74,"Arts",89,95,"Assoc",0,4480
"17095",17095,1525,"M","Other",74,"Other",87,87,"Assist",0,3610
"17096",17096,1525,"M","Other",74,"Other",87,88,"Assist",0,3662
"17097",17097,1525,"M","Other",74,"Other",87,89,"Assist",0,4032
"17098",17098,1525,"M","Other",74,"Other",87,90,"Assist",0,4220
"17099",17099,1525,"M","Other",74,"Other",87,91,"Assist",0,4353
"17100",17100,1525,"M","Other",74,"Other",87,92,"Assist",0,4480
"17101",17101,1525,"M","Other",74,"Other",87,93,"Assist",0,4610
"17102",17102,1525,"M","Other",74,"Other",87,94,"Assoc",0,4743
"17103",17103,1525,"M","Other",74,"Other",87,95,"Assoc",0,4881
"17104",17104,1526,"F","Other",74,"Other",77,77,"Assist",0,1481
"17105",17105,1526,"F","Other",74,"Other",77,78,"Assist",0,1615
"17106",17106,1526,"F","Other",74,"Other",77,79,"Assist",0,1825
"17107",17107,1526,"F","Other",74,"Other",77,80,"Assoc",0,2017
"17108",17108,1526,"F","Other",74,"Other",77,81,"Assoc",0,2323
"17109",17109,1526,"F","Other",74,"Other",77,82,"Assoc",0,2460
"17110",17110,1526,"F","Other",74,"Other",77,83,"Assoc",0,2869
"17111",17111,1526,"F","Other",74,"Other",77,84,"Assoc",0,3107
"17112",17112,1526,"F","Other",74,"Other",77,85,"Assoc",0,3107
"17113",17113,1526,"F","Other",74,"Other",77,86,"Assoc",0,3200
"17114",17114,1526,"F","Other",74,"Other",77,87,"Assoc",0,3362
"17115",17115,1526,"F","Other",74,"Other",77,88,"Assoc",0,3559
"17116",17116,1526,"F","Other",74,"Other",77,89,"Assoc",0,3700
"17117",17117,1526,"F","Other",74,"Other",77,90,"Assoc",0,3873
"17118",17118,1526,"F","Other",74,"Other",77,91,"Assoc",0,4053
"17119",17119,1526,"F","Other",74,"Other",77,92,"Assoc",0,4292
"17120",17120,1526,"F","Other",74,"Other",77,93,"Full",0,4676
"17121",17121,1526,"F","Other",74,"Other",77,94,"Full",0,4676
"17122",17122,1526,"F","Other",74,"Other",77,95,"Full",0,4881
"17123",17123,1528,"M","Other",67,"Arts",68,76,"Assist",0,1592
"17124",17124,1528,"M","Other",67,"Arts",68,77,"Assist",0,1754
"17125",17125,1528,"M","Other",67,"Arts",68,78,"Assoc",0,1866
"17126",17126,1528,"M","Other",67,"Arts",68,79,"Assoc",0,2079
"17127",17127,1528,"M","Other",67,"Arts",68,80,"Assoc",0,2205
"17128",17128,1528,"M","Other",67,"Arts",68,82,"Assoc",0,2532
"17129",17129,1528,"M","Other",67,"Arts",68,83,"Assoc",0,2748
"17130",17130,1528,"M","Other",67,"Arts",68,84,"Assoc",0,2892
"17131",17131,1528,"M","Other",67,"Arts",68,85,"Full",0,2977
"17132",17132,1528,"M","Other",67,"Arts",68,86,"Full",0,3246
"17133",17133,1528,"M","Other",67,"Arts",68,87,"Full",0,3409
"17134",17134,1528,"M","Other",67,"Arts",68,88,"Full",0,3877
"17135",17135,1528,"M","Other",67,"Arts",68,89,"Full",0,4393
"17136",17136,1528,"M","Other",67,"Arts",68,90,"Full",0,4664
"17137",17137,1528,"M","Other",67,"Arts",68,91,"Full",0,5168
"17138",17138,1528,"M","Other",67,"Arts",68,92,"Full",0,5394
"17139",17139,1528,"M","Other",67,"Arts",68,93,"Full",0,5551
"17140",17140,1528,"M","Other",67,"Arts",68,94,"Full",0,5551
"17141",17141,1528,"M","Other",67,"Arts",68,95,"Full",0,6048
"17142",17142,1529,"M","Other",74,"Arts",84,84,"Assist",0,2437
"17143",17143,1529,"M","Other",74,"Arts",84,85,"Assist",0,2437
"17144",17144,1529,"M","Other",74,"Arts",84,86,"Assist",0,3341
"17145",17145,1529,"M","Other",74,"Arts",84,87,"Assist",0,3508
"17146",17146,1529,"M","Other",74,"Arts",84,88,"Assist",0,3508
"17147",17147,1529,"M","Other",74,"Arts",84,89,"Assoc",0,3863
"17148",17148,1529,"M","Other",74,"Arts",84,90,"Assoc",0,4160
"17149",17149,1529,"M","Other",74,"Arts",84,91,"Assoc",1,4353
"17150",17150,1529,"M","Other",74,"Arts",84,92,"Assoc",1,4544
"17151",17151,1529,"M","Other",74,"Arts",84,93,"Assoc",0,6135
"17152",17152,1529,"M","Other",74,"Arts",84,94,"Assoc",0,6135
"17153",17153,1529,"M","Other",74,"Arts",84,95,"Full",0,6404
"17154",17154,1531,"M","Other",67,"Other",90,90,"Assoc",0,5010.448
"17155",17155,1531,"M","Other",67,"Other",90,91,"Assoc",0,5317.91
"17156",17156,1531,"M","Other",67,"Other",90,92,"Assoc",0,5471.642
"17157",17157,1531,"M","Other",67,"Other",90,93,"Assoc",0,5631.343
"17158",17158,1531,"M","Other",67,"Other",90,94,"Full",0,5794.03
"17159",17159,1531,"M","Other",67,"Other",90,95,"Full",0,6047.761
"17160",17160,1532,"M","Other",84,"Other",89,89,"Assist",0,3116.418
"17161",17161,1532,"M","Other",84,"Other",89,90,"Assist",0,3356.716
"17162",17162,1532,"M","Other",84,"Other",89,91,"Assist",0,3614.925
"17163",17163,1532,"M","Other",84,"Other",89,92,"Assist",0,3774.627
"17164",17164,1532,"M","Other",84,"Other",89,93,"Assist",0,3883.582
"17165",17165,1532,"M","Other",84,"Other",89,94,"Assist",0,3883.582
"17166",17166,1532,"M","Other",84,"Other",89,95,"Assoc",0,4480.597
"17167",17167,1533,"F","Other",72,"Other",76,76,"Assist",0,1712
"17168",17168,1533,"F","Other",72,"Other",76,77,"Assist",0,1904
"17169",17169,1533,"F","Other",72,"Other",76,78,"Assist",0,2028
"17170",17170,1533,"F","Other",72,"Other",76,79,"Assist",0,2240
"17171",17171,1533,"F","Other",72,"Other",76,80,"Assist",0,2412
"17172",17172,1533,"F","Other",72,"Other",76,83,"Assoc",0,2869
"17173",17173,1533,"F","Other",72,"Other",76,84,"Assoc",0,3063
"17174",17174,1533,"F","Other",72,"Other",76,85,"Assoc",0,3063
"17175",17175,1533,"F","Other",72,"Other",76,86,"Assoc",0,3640
"17176",17176,1533,"F","Other",72,"Other",76,87,"Assoc",0,3822
"17177",17177,1533,"F","Other",72,"Other",76,88,"Assoc",0,3877
"17178",17178,1533,"F","Other",72,"Other",76,89,"Assoc",0,4149
"17179",17179,1533,"F","Other",72,"Other",76,90,"Assoc",0,4405
"17180",17180,1533,"F","Other",72,"Other",76,91,"Assoc",0,4676
"17181",17181,1533,"F","Other",72,"Other",76,92,"Assoc",0,4812
"17182",17182,1533,"F","Other",72,"Other",76,93,"Assoc",0,4951
"17183",17183,1533,"F","Other",72,"Other",76,94,"Assoc",0,4951
"17184",17184,1533,"F","Other",72,"Other",76,95,"Assoc",0,5168
"17185",17185,1534,"M","Other",68,"Other",70,76,"Assist",0,1840
"17186",17186,1534,"M","Other",68,"Other",70,77,"Assist",0,2057.333
"17187",17187,1534,"M","Other",68,"Other",70,78,"Assist",0,2181.333
"17188",17188,1534,"M","Other",68,"Other",70,79,"Assoc",0,2542.667
"17189",17189,1534,"M","Other",68,"Other",70,80,"Assoc",0,2720
"17190",17190,1534,"M","Other",68,"Other",70,81,"Assoc",0,2962.667
"17191",17191,1534,"M","Other",68,"Other",70,82,"Assoc",0,2962.366
"17192",17192,1534,"M","Other",68,"Other",70,83,"Assoc",0,3125
"17193",17193,1534,"M","Other",68,"Other",70,84,"Assoc",0,3386
"17194",17194,1534,"M","Other",68,"Other",70,85,"Assoc",0,3386.667
"17195",17195,1534,"M","Other",68,"Other",70,86,"Assoc",0,3486.667
"17196",17196,1534,"M","Other",68,"Other",70,87,"Assoc",0,3662.667
"17197",17197,1534,"M","Other",68,"Other",70,88,"Assoc",0,3933.333
"17198",17198,1534,"M","Other",68,"Other",70,89,"Assoc",0,4269.333
"17199",17199,1534,"M","Other",68,"Other",70,90,"Assoc",0,4533
"17200",17200,1534,"M","Other",68,"Other",70,91,"Assoc",0,4812
